1.000000000000000000e+00,5.624777746531309797e-01
1.000000000000000000e+00,5.584286092966624926e-01
1.000000000000000000e+00,3.437244729547940914e+00
1.000000000000000000e+00,5.317533228701774917e+00
1.000000000000000000e+00,5.852556562593233203e+00
1.000000000000000000e+00,4.768914760086055082e+00
1.000000000000000000e+00,3.056633600167217413e+00
1.000000000000000000e+00,1.003884138499378853e+00
1.000000000000000000e+00,1.817590679084644778e+00
1.000000000000000000e+00,2.605353889494265385e+00
1.000000000000000000e+00,4.801451058225365998e+00
-1.000000000000000000e+00,4.555669875058907081e+00
-1.000000000000000000e+00,4.110247713524783464e+00
-1.000000000000000000e+00,-7.462328486548919226e-01
-1.000000000000000000e+00,-6.261188188369064989e+00
-1.000000000000000000e+00,-7.113278595877126520e+00
1.000000000000000000e+00,-3.897810075989852852e+00
1.000000000000000000e+00,-9.356846216994105792e-01
1.000000000000000000e+00,4.723301369084566659e+00
1.000000000000000000e+00,8.300225314480169203e+00
1.000000000000000000e+00,6.388322870367375117e+00
1.000000000000000000e+00,2.903196963754170579e+00
1.000000000000000000e+00,-3.283959410452920169e-01
1.000000000000000000e+00,-5.006341156216316257e-01
1.000000000000000000e+00,1.822328391034736539e+00
1.000000000000000000e+00,4.046519836770621659e+00
1.000000000000000000e+00,5.419500717613587426e+00
1.000000000000000000e+00,5.719794342554036959e+00
1.000000000000000000e+00,3.451577518531541600e+00
1.000000000000000000e+00,1.309883669032823272e+00
1.000000000000000000e+00,1.958932502539142639e+00
1.000000000000000000e+00,3.265046572692019478e+00
1.000000000000000000e+00,4.113514448889058706e+00
1.000000000000000000e+00,4.111951304687965880e+00
1.000000000000000000e+00,2.444108913155181195e+00
1.000000000000000000e+00,2.498480369487861896e+00
1.000000000000000000e+00,1.321772998348457850e+00
1.000000000000000000e+00,2.312894513600958213e-01
1.000000000000000000e+00,2.507310853340341428e+00
1.000000000000000000e+00,3.558566795001355310e+00
1.000000000000000000e+00,2.905457585312143820e+00
1.000000000000000000e+00,2.123468129491830947e+00
1.000000000000000000e+00,2.751249954302849687e+00
1.000000000000000000e+00,1.874906428216539744e+00
1.000000000000000000e+00,2.988452630610265892e+00
1.000000000000000000e+00,3.442424545856930695e+00
1.000000000000000000e+00,3.793810092082138041e+00
1.000000000000000000e+00,3.865791131899628752e+00
1.000000000000000000e+00,3.603843518138356572e+00
1.000000000000000000e+00,3.774759434547190651e+00
1.000000000000000000e+00,2.953490318428709127e+00
-1.000000000000000000e+00,2.910957269033477068e+00
-1.000000000000000000e+00,3.447112141480329850e+00
-1.000000000000000000e+00,-3.042227395405765478e-01
-1.000000000000000000e+00,-5.771926389526986334e+00
-1.000000000000000000e+00,-7.659314261989818462e+00
-1.000000000000000000e+00,-5.643025402249568501e+00
-1.000000000000000000e+00,-2.714978959473612008e+00
-1.000000000000000000e+00,7.855188867550403353e-01
-1.000000000000000000e+00,-1.419821293462109058e-02
-1.000000000000000000e+00,-2.132559972638008450e+00
-1.000000000000000000e+00,-3.599730094241779366e+00
-1.000000000000000000e+00,-4.248949030679227690e+00
-1.000000000000000000e+00,-3.719168539442101018e+00
-1.000000000000000000e+00,-2.871445535250011893e+00
-1.000000000000000000e+00,-1.603660804404164031e+00
-1.000000000000000000e+00,-1.050050537012813479e+00
-1.000000000000000000e+00,-1.907579854961940935e+00
-1.000000000000000000e+00,-3.599708749564253907e+00
-1.000000000000000000e+00,-2.628059388058360035e+00
-1.000000000000000000e+00,-3.616074990750955287e+00
-1.000000000000000000e+00,-3.893854967904210262e+00
-1.000000000000000000e+00,-2.358371012931615329e+00
-1.000000000000000000e+00,-2.276444495705676641e+00
-1.000000000000000000e+00,-3.115697045894910922e+00
-1.000000000000000000e+00,-4.116837894700238643e+00
1.000000000000000000e+00,-2.255273460078003112e+00
1.000000000000000000e+00,-2.358047570629375755e+00
1.000000000000000000e+00,2.036005254254978247e+00
1.000000000000000000e+00,6.502491540808005510e+00
1.000000000000000000e+00,8.096009345084901554e+00
-1.000000000000000000e+00,6.260404048976770497e+00
-1.000000000000000000e+00,3.072127591255521928e+00
-1.000000000000000000e+00,-3.737331831293987161e+00
-1.000000000000000000e+00,-8.156150823788555826e+00
-1.000000000000000000e+00,-8.896503066589211528e+00
1.000000000000000000e+00,-5.201002211762838279e+00
1.000000000000000000e+00,-7.456755425719630015e-01
1.000000000000000000e+00,5.338283027901140620e+00
1.000000000000000000e+00,8.241933419700927743e+00
1.000000000000000000e+00,6.548941603717804760e+00
1.000000000000000000e+00,2.185941981453288108e+00
1.000000000000000000e+00,-2.210885214758761208e+00
1.000000000000000000e+00,-8.473085973992133813e-01
1.000000000000000000e+00,8.819062282088275806e-01
1.000000000000000000e+00,3.232401653871899150e+00
1.000000000000000000e+00,4.704486478197398291e+00
1.000000000000000000e+00,3.212012350129130667e+00
1.000000000000000000e+00,1.822684336807332217e+00
1.000000000000000000e+00,2.334409380583619686e+00
1.000000000000000000e+00,2.297915167012012816e+00
1.000000000000000000e+00,3.133773768184143105e+00
1.000000000000000000e+00,2.830129811820676355e+00
1.000000000000000000e+00,5.024587997871646117e+00
1.000000000000000000e+00,3.230497625999515510e+00
1.000000000000000000e+00,3.882731226206589170e+00
1.000000000000000000e+00,1.469793555491632819e+00
1.000000000000000000e+00,2.740381841465712398e+00
1.000000000000000000e+00,4.082180937315420977e+00
1.000000000000000000e+00,3.444487449429519899e+00
1.000000000000000000e+00,3.783524503251949334e+00
1.000000000000000000e+00,3.772785540027411955e+00
1.000000000000000000e+00,2.614953699124093145e+00
1.000000000000000000e+00,1.474912615803182225e+00
1.000000000000000000e+00,1.047320351101294955e+00
1.000000000000000000e+00,2.243749882491274050e+00
-1.000000000000000000e+00,2.621612701080604069e+00
-1.000000000000000000e+00,2.458000164832802259e+00
-1.000000000000000000e+00,-7.455546065891383023e-01
-1.000000000000000000e+00,-5.077881195425955951e+00
-1.000000000000000000e+00,-7.529456148079761491e+00
-1.000000000000000000e+00,-6.519739299798808396e+00
-1.000000000000000000e+00,-2.490136704823028513e+00
-1.000000000000000000e+00,-5.296837733889867561e-01
-1.000000000000000000e+00,-4.450732670583065209e-01
-1.000000000000000000e+00,-1.277958481270572211e+00
-1.000000000000000000e+00,-3.355337298161031878e+00
-1.000000000000000000e+00,-4.955777685040841263e+00
-1.000000000000000000e+00,-3.918717084670085171e+00
-1.000000000000000000e+00,-3.065854079443003144e+00
-1.000000000000000000e+00,-7.880831720882768288e-01
-1.000000000000000000e+00,-1.634029270489282037e+00
-1.000000000000000000e+00,-2.472264128659231730e+00
-1.000000000000000000e+00,-3.245072389404019209e+00
-1.000000000000000000e+00,-3.500529728848341904e+00
-1.000000000000000000e+00,-4.474864154205513422e+00
-1.000000000000000000e+00,-4.289806806445364273e+00
-1.000000000000000000e+00,-3.528834885282343237e+00
-1.000000000000000000e+00,-2.913596097164196763e+00
-1.000000000000000000e+00,-3.235018161976900952e+00
-1.000000000000000000e+00,-4.111091293946158132e+00
-1.000000000000000000e+00,-4.738373713960380762e+00
-1.000000000000000000e+00,-4.192390242834662217e+00
-1.000000000000000000e+00,-3.729157823239311220e+00
-1.000000000000000000e+00,-2.815558624861290493e+00
